query,strategy,config,use_query_enhancement,use_reranking,combination,gold_answer,rag_answer,correctness,faithfulness,completeness,conciseness,overall
"אם קיבלתי דוח פיקוח (חניה, פסולת, קנס וכו׳) — איך משלמים או מערערים?",adaptive,adaptive_enrichment_only,True,False,enrichment_only,"ניתן לשלם את הדוח דרך מוקד התשלומים של העירייה, בטלפון או באתר.

ש אפשרות לערער על הדוח — באמצעות מוקד האכיפה או הפניות המתאימות, לפי הנחיות העירייה.

אפשר להגיע אישית למחלקת אכיפה או שירות לתושב כדי לברר או להגיש בקשה לערעור.","על סמך המסמכים שסופקו, אין בידי המידע המבוקש לגבי אופן התשלום, השימוש במערכת city4u, פרטי אגף האכיפה והגבייה, ביצוע הסבת דוח או בירור סטטוס חיוב.

בנוגע לבקשה לביטול דוח חניה, במסמך [מקור 1] (פרוטוקול ישיבת מועצה מ-2018) מוזכר באופן כללי כי אזרח המבקש לבטל דוח שולח מכתב עם נימוק, אך לא צוינו במסמכים דרכי ההתקשרות, טפסים או קישורים לביצוע הפעולה.",0.0,0.0,0.0,0.4,0.0
"אם קיבלתי דוח פיקוח (חניה, פסולת, קנס וכו׳) — איך משלמים או מערערים?",adaptive,adaptive_reranking_only,False,True,reranking_only,"ניתן לשלם את הדוח דרך מוקד התשלומים של העירייה, בטלפון או באתר.

ש אפשרות לערער על הדוח — באמצעות מוקד האכיפה או הפניות המתאימות, לפי הנחיות העירייה.

אפשר להגיע אישית למחלקת אכיפה או שירות לתושב כדי לברר או להגיש בקשה לערעור.","על סמך המידע שנמצא במסמכים שסופקו לי, איני יודע כיצד משלמים או מערערים על דוחות. המסמכים עוסקים אך ורק בעדכון תעריפי החניה לשנת 2024.",0.0,1.0,0.0,1.0,0.0
"אם קיבלתי דוח פיקוח (חניה, פסולת, קנס וכו׳) — איך משלמים או מערערים?",adaptive,adaptive_both,True,True,both,"ניתן לשלם את הדוח דרך מוקד התשלומים של העירייה, בטלפון או באתר.

ש אפשרות לערער על הדוח — באמצעות מוקד האכיפה או הפניות המתאימות, לפי הנחיות העירייה.

אפשר להגיע אישית למחלקת אכיפה או שירות לתושב כדי לברר או להגיש בקשה לערעור.","על סמך המסמכים שסופקו, **אין מידע** לגבי אופן ביצוע התשלום בפועל (כולל השימוש ב-City4u או שובר תשלום), אופן ביצוע הסבת דוח, או הדרך הטכנית (טופס מקוון/אתר העירייה) להגשת בקשה לביטול או בירור פרטי חיוב.

עם זאת, המידע הקיים במסמך [אגף הפיקוח העירוני](https://www.haifa.muni.il/wp-content/uploads/2021/08/אגף-הפיקוח-העירוני.pdf) מתאר את התהליך הפנימי והאחריות כדלקמן:

*   **קבלת הדוח:** ברוב המקרים הדוח נמסר ידנית על ידי הפקח. במקרים בהם האזרח אינו נוכח או מסרב לקבל את הדוח, הוא נשלח בדואר רשום עם אישור מסירה.
*   **טיפול בערעורים:** דוחות ברירת משפט מרוכזים אצל רמ""ד ערעורים. אגף הפיקוח אחראי על הטיפול והמעקב אחר ערעורים.
*   **תביעה עירונית:** מענה לאזרחים בבקשות ערר מנהלי שהוגשו לרשות נמצא באחריות התביעה העירונית.
*   **תשלומים:** אגף הפיקוח אחראי על טיפול ומעקב אחר תשלומים של בעלי דוחות (אך כאמור, דרך התשלום לא צוינה).",0.1,0.0,0.0,0.2,0.0
"איך מקבלים מידע על חינוך, גני ילדים ותכניות לימוד?",adaptive,adaptive_enrichment_only,True,False,enrichment_only,"לפנות למוקד השירות לתושב לשאלות חינוך.

לבדוק באתר העירייה את החלק המוקדש לחינוך וגני ילדים.

לפנות למחלקת החינוך העירונית כדי לקבל מענה אישי.","על סמך המסמכים שסופקו לי, איני יודע כיצד מקבלים מידע או יוצרים קשר בנושאי מערכת החינוך (רישום, תכניות לימודים, שיבוצים וכו') או כיצד פונים לאגף החינוך ומחלקת הרישום, שכן מידע זה אינו מופיע במקורות.

המסמכים שסופקו עוסקים בנושאים הבאים בלבד:
*   העסקת נאמני קורונה בבתי ספר (מקור 1).
*   מרכזי סיוע למניעת אלימות ופרויקט ""מאירות בלילה"" (מקור 2).
*   מיקום מרכז מחזור ליד גן ילדים (מקור 3).",1.0,1.0,0.0,1.0,0.0
"איך מקבלים מידע על חינוך, גני ילדים ותכניות לימוד?",adaptive,adaptive_reranking_only,False,True,reranking_only,"לפנות למוקד השירות לתושב לשאלות חינוך.

לבדוק באתר העירייה את החלק המוקדש לחינוך וגני ילדים.

לפנות למחלקת החינוך העירונית כדי לקבל מענה אישי.","על סמך המסמכים שסופקו, אין מידע כללי המסביר כיצד ניתן לקבל מידע רחב על מערכת החינוך, גני הילדים ותכניות הלימוד (כגון פרטי קשר, רישום או מוקד מידע).

עם זאת, המסמכים מכילים החלטות ופרטים ספציפיים בנושאים אלו:
*   **תל""ן (תכנית לימודים נוספת) בגני ילדים:** הוחלט לאשר תוספת תקציב עבור תל""ן בגני ילדים במימון מלא של ההורים, כאשר העירייה תישא במימון הביניים.
    מקור: [סיכום החלטות 35 מונגש](https://www.haifa.muni.il/wp-content/uploads/2023/01/סיכום-החלטות-35-מונגש.pdf)
*   **פרויקטים והסברה:** מוזכר פרויקט ""ללא אלימות"" וכן קיום מפגשי הסברה למורים בכל חודש בנושא קליטת עולים.
    מקור: [‏‏‏‏פרוטוקול 28.6.23 PDFUA](https://www.haifa.muni.il/wp-content/uploads/2023/08/‏‏‏‏פרוטוקול-28.6.23-PDFUA.pdf)",0.0,0.0,0.0,0.2,0.0
"איך מקבלים מידע על חינוך, גני ילדים ותכניות לימוד?",adaptive,adaptive_both,True,True,both,"לפנות למוקד השירות לתושב לשאלות חינוך.

לבדוק באתר העירייה את החלק המוקדש לחינוך וגני ילדים.

לפנות למחלקת החינוך העירונית כדי לקבל מענה אישי.","על סמך המסמכים שסופקו לי, איני יודע כיצד לקבל את המידע הכללי שביקשת בנושאי רישום, שיבוץ, חינוך מיוחד, צהרונים, הנחות או שימוש בפורטל החינוך העירוני, שכן נושאים אלו אינם מופיעים בטקסטים הנתונים.

המידע היחיד המופיע במסמכים בנושא חינוך הוא:
*   התקבלה החלטה לאשר תוספת תקציב עבור תל""ן (תוכנית לימודים נוספת) בגני ילדים במימון מלא של ההורים, כאשר העירייה תישא במימון הביניים.
    מקור: [סיכום החלטות 35 מונגש](https://www.haifa.muni.il/wp-content/uploads/2023/01/סיכום-החלטות-35-מונגש.pdf)
*   אזכור גיאוגרפי של ""תיכון קריית חיים"" (Kiryat Hayyim High School) באזור מזרח קריית חיים.
    מקור: [החלוקה הגאו סטטיסטית ומפות העיר](https://www.haifa.muni.il/wp-content/uploads/2021/08/החלוקה-הגאו-סטטיסטית-ומפות-העיר.pdf)",0.0,0.0,0.0,0.2,0.0
איך מזמינים תור מראש לשירותים כמו ארנונה או שירותים אחרים?,adaptive,adaptive_enrichment_only,True,False,enrichment_only,"אפשר להזמין תור דרך האתר.

יתן להזמין תור בטלפון למוקד השירות לתושב.

להגיע למרכז השירות ולבדוק זמינות פגישה במקום.","על סמך המידע שסופק לי, איני יודע כיצד מבצעים זימון תורים והזמנת תור מראש למרכז השירות לתושב, והמסמכים אינם מכילים מידע או קישורים למערכות MyVisit או city4u.

המידע הקיים במסמכים מתייחס לנושאים הבאים בלבד:
*   שינוי מועדי משלוח התראות בגין חוב ארנונה במטרה להפחית עומסים במרכז השירות לתושב [מקור 1](https://www.haifa.muni.il/wp-content/uploads/2021/08/מרכז-השירות-לתושב.pdf).
*   אזכור כללי של שירותים בנושאי ארנונה, מים וחילופי מחזיק, והמלצות תפעוליות (משנת 2014) לגבי איוש עמדות בשעות עומס [מקור 2](https://www.haifa.muni.il/wp-content/uploads/2025/05/2014.pdf).",0.0,0.0,0.0,0.5,0.0
איך מזמינים תור מראש לשירותים כמו ארנונה או שירותים אחרים?,adaptive,adaptive_reranking_only,False,True,reranking_only,"אפשר להזמין תור דרך האתר.

יתן להזמין תור בטלפון למוקד השירות לתושב.

להגיע למרכז השירות ולבדוק זמינות פגישה במקום.","על בסיס המסמכים שסופקו, איני יודע כיצד ניתן להזמין תור מראש.

המסמכים מציינים רק כי קיים שירות בנושא ארנונה, אגרות חינוך, מים וחילופי מחזיק במרכז השירות לתושב, וכי קיימת התייחסות לעומסים בשעות קבלת הקהל, אך לא מפורט בהם אופן זימון התורים [מקור 1](https://www.haifa.muni.il/wp-content/uploads/2025/05/2014.pdf).",0.0,1.0,0.0,1.0,0.0
איך מזמינים תור מראש לשירותים כמו ארנונה או שירותים אחרים?,adaptive,adaptive_both,True,True,both,"אפשר להזמין תור דרך האתר.

יתן להזמין תור בטלפון למוקד השירות לתושב.

להגיע למרכז השירות ולבדוק זמינות פגישה במקום.","על סמך המסמכים שסופקו לי, אין מידע לגבי אופן זימון תורים לקבלת קהל במחלקות העירייה (כגון ארנונה, גבייה, טאבו ושירות לתושב) או לגבי השימוש במערכות MyVisit ו-City4u.

המסמכים מזכירים רק ""הקמת מערך הזמנות אינטרנטי לסיורים"" [מקור 1], אך זה אינו רלוונטי לשירותים שציינת בשאלתך.

אי לכך, איני יודע את התשובה לשאלתך מתוך המידע הקיים.",0.0,0.0,0.0,1.0,0.0
איך מדווחים על חזירי בר או בעיות בטיחות בתושבים?,adaptive,adaptive_enrichment_only,True,False,enrichment_only,"לפנות למוקד העירוני 106.

לשלוח הודעה דרך ווטסאפ/מסנג’ר אם השירות זמין.

לפנות למחלקת הביטחון או אגף פיקוח בעירייה.","על סמך המסמכים שסופקו, איני יודע כיצד מדווחים על חזירי בר, על בעיות בטיחות כלליות, או כיצד לפנות לשירות הווטרינרי ולסיירת הביטחון בנושאים אלו.

המסמכים מכילים מידע רק בנושאים הבאים:
1. פעילות צוותי עירייה והקמת עמדת פניות תושבים באתר ספציפי שספג פגיעה מירי טילים [מקור 1](https://www.haifa.muni.il/article/%d7%a6%d7%95%d7%95%d7%aa%d7%99-%d7%a2%d7%99%d7%a8%d7%99%d7%99%d7%94-%d7%9e%d7%aa%d7%95%d7%92%d7%91%d7%a8%d7%99%d7%9d-%d7%a4%d7%95%d7%a2%d7%9c%d7%99%d7%9d-%d7%91%d7%90%d7%aa%d7%a8-%d7%a9%d7%a1%d7%a4/).
2. הסבר על מיזם החנייה ""30 דקות זוז"" [מקור 2](https://www.haifa.muni.il/operation/parking/20-minutes-move/).
3. אזכור כללי של ערוצי קשר כגון ""מוקד העירוני בווטסאפ"" ו-""פניה במסנגר"" (ללא פירוט על דיווח מפגעים) [מקור 1](https://www.haifa.muni.il/article/%d7%a6%d7%95%d7%95%d7%aa%d7%99-%d7%a2%d7%99%d7%a8%d7%99%d7%99%d7%94-%d7%9e%d7%aa%d7%95%d7%92%d7%91%d7%a8%d7%99%d7%9d-%d7%a4%d7%95%d7%a2%d7%9c%d7%99%d7%9d-%d7%91%d7%90%d7%aa%d7%a8-%d7%a9%d7%a1%d7%a4/).",0.0,1.0,0.0,0.3,0.0
איך מדווחים על חזירי בר או בעיות בטיחות בתושבים?,adaptive,adaptive_reranking_only,False,True,reranking_only,"לפנות למוקד העירוני 106.

לשלוח הודעה דרך ווטסאפ/מסנג’ר אם השירות זמין.

לפנות למחלקת הביטחון או אגף פיקוח בעירייה.","על סמך המסמכים שסופקו, אין במסמכים מידע ספציפי לגבי אופן הדיווח על חזירי בר.

בנוגע ליצירת קשר ופניות תושבים, במסמכים מוזכרים ערוצי הקשר הכלליים הבאים:
*   פניות הציבור
*   מוקד עירוני בווטסאפ (פעיל בשעות הפעילות)
*   פניה במסנג'ר (פעיל בשעות הפעילות)

כמו כן, צוין כי במקרה של פגיעה בעקבות ירי טילים, הוקמה עמדת פניות תושבים במקום הפגיעה.

למידע נוסף מתוך המסמך:
https://www.haifa.muni.il/article/%d7%a6%d7%95%d7%95%d7%aa%d7%99-%d7%a2%d7%99%d7%a8%d7%99%d7%99%d7%94-%d7%9e%d7%aa%d7%95%d7%92%d7%91%d7%a8%d7%99%d7%9d-%d7%a4%d7%95%d7%a2%d7%9c%d7%99%d7%9d-%d7%91%d7%90%d7%aa%d7%a8-%d7%a9%d7%a1%d7%a4/",0.2,0.1,0.3,0.2,0.2
איך מדווחים על חזירי בר או בעיות בטיחות בתושבים?,adaptive,adaptive_both,True,True,both,"לפנות למוקד העירוני 106.

לשלוח הודעה דרך ווטסאפ/מסנג’ר אם השירות זמין.

לפנות למחלקת הביטחון או אגף פיקוח בעירייה.","על סמך המסמכים שסופקו, אין מידע ספציפי לגבי אופן הדיווח על חזירי בר, טיפול בחזירים, גידור, סיירת הביטחון או שימוש באפליקציה עירונית.

עם זאת, המסמכים מציינים כי קיימים ערוצי ההתקשרות הבאים באתר העירייה:
*   מוקד עירוני בווטסאפ (פעיל רק בשעות הפעילות).
*   פנייה במסנג'ר (פעילה רק בשעות הפעילות).
*   פניות הציבור.
*   צרו קשר.

מידע זה מופיע במסמכים הבאים:
*   [ב-2.3.25 ייכנסו לתוקף הסדרי החנייה החדשים בעיר - עיריית חיפה](https://www.haifa.muni.il/article/%d7%91%d7%99%d7%95%d7%9d-%d7%a8%d7%90%d7%a9%d7%95%d7%9f-%d7%94%d7%a7%d7%a8%d7%95%d7%91-%d7%99%d7%99%d7%9b%d7%a0%d7%a1%d7%95-%d7%9c%d7%aa%d7%95%d7%a7%d7%a3-%d7%94%d7%a1%d7%93%d7%a8%d7%99-%d7%94%d7%97/)
*   [צוותי עירייה מתוגברים פועלים באתר שספג פגיעה בעקבות ירי הטילים לחיפה](https://www.haifa.muni.il/article/%d7%a6%d7%95%d7%95%d7%aa%d7%99-%d7%a2%d7%99%d7%a8%d7%99%d7%99%d7%94-%d7%9e%d7%aa%d7%95%d7%92%d7%91%d7%a8%d7%99%d7%9d-%d7%a4%d7%95%d7%a2%d7%9c%d7%99%d7%9d-%d7%91%d7%90%d7%aa%d7%a8-%d7%a9%d7%a1%d7%a4/)",0.2,0.2,0.3,0.4,0.2
איך מגישים בקשה להנחות או פטור בארנונה?,adaptive,adaptive_enrichment_only,True,False,enrichment_only,"לפנות למוקד הארנונה עם פרטי הנכס.

למלא טופס בקשה להנחה ולשלוח אותו לאגף הארנונה.

ליצור קשר עם מוקד השירות לתושב לבירור זכאות והגשת הבקשה.","על סמך המסמכים שסופקו, אין בידי מידע על אופן מילוי טפסים במערכת city4u או על תהליך הפנייה הנוכחי לוועדת ההנחות באגף הגבייה והשומה.

עם זאת, במסמכים המצורפים מוזכרים הקריטריונים הבאים בהקשר של זכאות להנחות (כפי שהופיעו בהקשר לזכאות לכרטיסי מזון בשנת 2021):

*   **מבחן הכנסה:** מחזיקים בנכס המקבלים הנחה בארנונה בשיעור של מעל 70% בהתאם למבחן הכנסה, או מי שנמצא זכאי בהתאם למבחן הכנסה שנקבע על ידי משרד הפנים.
*   **אזרח ותיק:** אזרחים ותיקים המקבלים גמלת אבטחת הכנסה.
*   **הגשת בקשה:** צוין כי תושבים שאינם רשומים כזכאים יכולים להגיש בקשה לרשות המקומית (במסמך זה צוין מועד עבר להגשה הרלוונטי לאותו עניין – 16.5.21).

כמו כן, לגבי פטור שאינו למגורים, מוזכר כי ""מוסד מתנדב לשירות הציבור"" עשוי לזכות בפטור חלקי ולשאת בתשלום בשיעור של 33% מתעריף הארנונה [מקור 3].

קישור למקור המידע בנושא הקריטריונים שהוזכרו:
[מקור 1] ישיבת מועצה 6.7.21 - https://www.haifa.muni.il/wp-content/uploads/2021/11/ישיבת-מועצה-6.7.21-מונגש-.pdf",0.1,0.0,0.0,0.2,0.0
איך מגישים בקשה להנחות או פטור בארנונה?,adaptive,adaptive_reranking_only,False,True,reranking_only,"לפנות למוקד הארנונה עם פרטי הנכס.

למלא טופס בקשה להנחה ולשלוח אותו לאגף הארנונה.

ליצור קשר עם מוקד השירות לתושב לבירור זכאות והגשת הבקשה.","על בסיס המסמכים שסופקו, להלן המידע הזמין לגבי אופן הגשת בקשות להנחה או פטור בארנונה:

*   **בקשה להנחה רטרואקטיבית:** יש להשתמש ב-[טופס 100](https://www.haifa.muni.il/wp-content/uploads/2022/07/tofes-100.pdf). על פי הטופס, מתן הנחה רטרואקטיבית לנישום שאינו בעל חוב הוא בסמכות ועדה ומותנה בקיום נסיבות כלכליות, אישיות או מיוחדות. יש להציג מסמכים לתמיכה בבקשה וכן פירוט הכנסות של המבקש ושל המתגוררים עמו מכל מקור שהוא, במהלך שלושת החודשים הקודמים להגשת הבקשה.
*   **הנחת אזרח ותיק:** לצורך קבלת ההנחה (המוגבלת לשטח של עד 100 מ""ר), יש להציג תעודת אזרח ותיק ופירוט הכנסות המחזיק והגרים עמו בשלושת החודשים שלפני שנת הכספים בה מבוקשת ההנחה.
*   **הנחת נזקק:** תושבים המוכרים לשירותי הרווחה יכולים לקבל סיוע מאגף הרווחה והשירותים החברתיים במילוי הטפסים המתאימים ובאיסוף המסמכים הרלוונטיים לצורך קידום מתן ההנחה.

במסמכים לא צוין אופן הגשת הבקשה הכללי (דואר, אתר אינטרנט או קבלת קהל) מעבר לשימוש בטופס ובמסמכים שצוינו לעיל.",1.0,0.0,0.0,0.3,0.1
איך מגישים בקשה להנחות או פטור בארנונה?,adaptive,adaptive_both,True,True,both,"לפנות למוקד הארנונה עם פרטי הנכס.

למלא טופס בקשה להנחה ולשלוח אותו לאגף הארנונה.

ליצור קשר עם מוקד השירות לתושב לבירור זכאות והגשת הבקשה.","על סמך המסמכים שסופקו לי, אין בידי המידע כיצד להגיש בקשה לקבלת הנחה או פטור מתשלום ארנונה, כיצד לבצע בדיקת זכאות, או כיצד להשתמש במערכת city4u לצורך בירור חיובים ותשלומים.

המסמכים הקיימים עוסקים בתכנית עבודה משנת 2014 (המזכירה באופן כללי אפשרות פנייה מקוונת ותשלום באפליקציה ללא פירוט הליכי הנחה) ובחוזי התקשרות של העירייה לקבלת שירותי מחשוב ותשלומי שכירות של ספקים.",1.0,1.0,0.0,1.0,0.0
איך פונים לקבלת מידע על חנייה חינם או אזורי חנייה בתשלום?,adaptive,adaptive_enrichment_only,True,False,enrichment_only,"לפנות למוקד שירות לתושב או למוקד החנייה בטלפון.

לפנות למחלקת פיקוח וחנייה בעירייה כדי לברר על אזורים חינם ותשלום.

לשלוח פנייה דיגיטלית או הודעה למוקד העירוני 106 עם פרטי המיקום.","על סמך המסמכים שסופקו, אין בידי מידע מקיף או הוראות ביצוע לגבי הוצאת תו תושב, תעריפים, מפות חנייה, אכיפה או הנחיות לשימוש במערכת city4u ומחלקת הגבייה.

עם זאת, על פי המסמכים:
*   צוין כי ריכוז כל המידע לתושבים, כולל מערכות רשות החניה, נמצא ב**לינק מיוחד שיופיע בדף הבית של אתר העירייה** [[מקור 2](https://www.haifa.muni.il/wp-content/uploads/2025/05/2016.pdf)].
*   נושאים כגון חוקיות תמרורים, תוכניות תנועה, חניות ""כחול לבן"" וחניות נכים מוזכרים כנושאים המטופלים על ידי יחידות הביצוע העירוניות [[מקור 3](https://www.haifa.muni.il/wp-content/uploads/2022/09/hofesh2019.pdf)].

מעבר למידע כללי זה, אין במסמכים פרטים נוספים למענה על שאלתך.",0.2,0.0,0.0,0.4,0.0
איך פונים לקבלת מידע על חנייה חינם או אזורי חנייה בתשלום?,adaptive,adaptive_reranking_only,False,True,reranking_only,"לפנות למוקד שירות לתושב או למוקד החנייה בטלפון.

לפנות למחלקת פיקוח וחנייה בעירייה כדי לברר על אזורים חינם ותשלום.

לשלוח פנייה דיגיטלית או הודעה למוקד העירוני 106 עם פרטי המיקום.","על בסיס המידע שסופק לי במסמכים, אין מידע לגבי האופן שבו ניתן לפנות לקבלת מידע על חנייה חינם או אזורי חנייה בתשלום. המסמכים שסופקו עוסקים בדוח לתושב בנושא הכנסות ואינם מכילים פרטים על שירותי חנייה.",0.0,0.0,0.0,1.0,0.0
איך פונים לקבלת מידע על חנייה חינם או אזורי חנייה בתשלום?,adaptive,adaptive_both,True,True,both,"לפנות למוקד שירות לתושב או למוקד החנייה בטלפון.

לפנות למחלקת פיקוח וחנייה בעירייה כדי לברר על אזורים חינם ותשלום.

לשלוח פנייה דיגיטלית או הודעה למוקד העירוני 106 עם פרטי המיקום.","על סמך המסמכים שסופקו, איני יודע כיצד לבצע את הפעולות הספציפיות שציינת (קבלת חנייה חינם, הנפקת תו דייר, בירור תעריפים ואכיפה, או שימוש במערכת city4u), שכן מידע זה אינו מופיע בהם.

עם זאת, מהמסמכים עולה המידע הכללי הבא בנוגע לפניות ותשלומים:
*   ניתן לפנות באופן ישיר ליחידות העירייה באמצעות טופס מקוון באפליקציית ""צרו קשר"".
*   ניתן לבצע תשלומים במגוון נושאים באופן מקוון באמצעות האפליקציה **[מקור 1]**.
*   העירייה מטפלת בפניות ובקשות מידע בנושא חניות ""כחול לבן"", חניות נכים ותוכניות תנועה **[מקור 2]**.",0.2,0.0,0.0,0.2,0.1
"איך מגישים בקשה לקבלת תעודת לידה, נישואין או תעודה אחרת?",adaptive,adaptive_enrichment_only,True,False,enrichment_only,"לפנות למוקד השירות לתושב או אגף הרישום בעירייה.

למלא טופס בקשה במשרדי הרישום ולהגיש באופן פיזי.

לשלוח בקשה בדואר או פקס למוקד הרישום העירוני.","על סמך המסמכים שסופקו לי, איני יודע כיצד מגישים בקשה לקבלת תעודת לידה, נישואין, תמצית רישום או תעודות רשמיות אחרות מול משרד הפנים ורשות האוכלוסין.

המסמכים הקיימים מזכירים את תעודת הלידה ותמצית מרשם האוכלוסין רק בהקשר של מסמכים הנדרשים לרישום קטינים על ידי פקיד המרשם לבקשת בני זוג (מתוך [מקור 1]), אך אינם מכילים מידע על תהליך ההנפקה, טפסים מקוונים או זימון תורים.",1.0,1.0,0.0,1.0,0.0
"איך מגישים בקשה לקבלת תעודת לידה, נישואין או תעודה אחרת?",adaptive,adaptive_reranking_only,False,True,reranking_only,"לפנות למוקד השירות לתושב או אגף הרישום בעירייה.

למלא טופס בקשה במשרדי הרישום ולהגיש באופן פיזי.

לשלוח בקשה בדואר או פקס למוקד הרישום העירוני.","איני יודע. על סמך המסמכים שסופקו לי, העוסקים ברשימת נספחים לבקשה לפטור לעמותות (כגון תעודת רישום כתאגיד ודוחות כספיים), אין מידע בנוגע להנפקת תעודות לידה, נישואין או תעודות אישיות אחרות.",0.0,1.0,0.0,1.0,0.1
"איך מגישים בקשה לקבלת תעודת לידה, נישואין או תעודה אחרת?",adaptive,adaptive_both,True,True,both,"לפנות למוקד השירות לתושב או אגף הרישום בעירייה.

למלא טופס בקשה במשרדי הרישום ולהגיש באופן פיזי.

לשלוח בקשה בדואר או פקס למוקד הרישום העירוני.","על סמך המסמכים שסופקו, אין בידי מידע לגבי אופן הגשת בקשה, הזמנה או הנפקה של תעודת לידה, תעודת נישואין, תמצית רישום או מסמכי משרד הפנים ורשות האוכלוסין וההגירה באמצעות טופס מקוון ושירותים דיגיטליים של העירייה.

המידע המופיע במסמכים מתייחס לנושאים הבאים בלבד:
*   אזכור השימוש בתמצית מרשם אוכלוסין או תעודת לידה לצורך רישום קטינים בפרוטוקול ישיבת מועצה [מקור 1].
*   שימוש במאגר נתונים לצורך מתן הנחות בארנונה, המאפשר לעובדי העירייה צפייה בנתונים מסוימים (כגון תאריך לידה) אך אינו מאפשר צפייה בפרטי בן/בת זוג וילדים [מקור 2].
*   פיתוח והתאמה של טופס מקוון לטלפונים חכמים עבור בקשה ל**הנחה מארנונה** (בגין נכס ריק), ולא עבור המסמכים שציינת [מקור 3].

לכן, איני יודע לענות על שאלתך מתוך המידע הקיים.",0.0,0.0,0.0,0.2,0.0
איך מזמינים שירותי חינוך בלתי פורמלי כמו חוגים או סדנאות?,adaptive,adaptive_enrichment_only,True,False,enrichment_only,"להרשם ישירות במרכזי תרבות או ספריות ציבוריות בעיר.

לבדוק עם אגף החינוך או החוגים העירוניים על לוחות זמנים והרשמה.

להשתתף באירועים פתוחים ולבקש מידע על הרשמה במקום.","על סמך המסמכים שסופקו, אין מידע בנוגע לאופן ביצוע רישום, הזמנה ותשלום לשירותי חינוך בלתי פורמלי (כגון חוגים, סדנאות וקייטנות) דרך הגופים שהזכרת (אתו""ס, רשות הספורט, מתנ""סים ומרכזים קהילתיים).

לכן, איני יכול לענות על שאלתך מתוך המידע הקיים ברשותי.",0.0,0.0,0.0,1.0,0.0
איך מזמינים שירותי חינוך בלתי פורמלי כמו חוגים או סדנאות?,adaptive,adaptive_reranking_only,False,True,reranking_only,"להרשם ישירות במרכזי תרבות או ספריות ציבוריות בעיר.

לבדוק עם אגף החינוך או החוגים העירוניים על לוחות זמנים והרשמה.

להשתתף באירועים פתוחים ולבקש מידע על הרשמה במקום.","על סמך המסמכים שסופקו לי, איני יודע כיצד ניתן להזמין שירותי חינוך בלתי פורמלי, חוגים או סדנאות לקהל הרחב.

המסמכים מזכירים קיום סדנאות בנושאי חדשנות ו-AI במרכז ""בורלא 17"" [מקור 1](https://www.haifa.muni.il/article/burla17/) ואישור ספק יחיד לפעילות לתלמידים [מקור 2](https://www.haifa.muni.il/wp-content/uploads/2023/08/06.10.22.pdf), אך לא מפורט בהם תהליך ההרשמה או ההזמנה עבור התושב.",0.0,0.0,0.0,1.0,0.0
איך מזמינים שירותי חינוך בלתי פורמלי כמו חוגים או סדנאות?,adaptive,adaptive_both,True,True,both,"להרשם ישירות במרכזי תרבות או ספריות ציבוריות בעיר.

לבדוק עם אגף החינוך או החוגים העירוניים על לוחות זמנים והרשמה.

להשתתף באירועים פתוחים ולבקש מידע על הרשמה במקום.","על פי המסמכים שסופקו, המידע הקיים נוגע לאפשרויות הרישום הבאות בלבד:

*   **קייטנות:** פותחה האפשרות להירשם לקייטנות באמצעות האפליקציה.
*   **מערכת החינוך (גני ילדים ובתי ספר):** קיים מודול המשקף את המידע לגבי רישום ושיבוץ תלמידי הגנים, כיתות א' ו-ז', הכולל אפשרות לרשום בקשת העברה במידת הצורך.

במסמכים שסופקו **אין מידע** לגבי אופן הרישום לחוגים, סדנאות ופעילויות העשרה במרכזים קהילתיים (מתנ""סים) ומוסדות תרבות, וכן אין מידע לגבי אופן הסדרת התשלום והחיוב בטפסים המקוונים.

מקור:
[2018 - יעדי הליבה העירוניים והעקרונות המארגנים](https://www3.haifa.muni.il/files/2018.pdf)",0.0,0.0,0.0,0.5,0.0
איך מזמינים פעילויות ספורט או מתקנים כמו מגרשי כדורסל או כדורגל?,adaptive,adaptive_enrichment_only,True,False,enrichment_only,"להזמין תור מראש דרך אגף הספורט או המרכז הקהילתי.

להגיע ישירות למתקן ולבדוק זמינות עם האחראי במקום.

להשתתף בפעילויות קיץ/חוגי ספורט פתוחים לפי לוח השנה העירוני.","על בסיס המסמכים שסופקו לי, איני יודע את התשובה לשאלתך. המסמכים הקיימים עוסקים אך ורק בחניכת ""כיכר אריך לב"" ובנושא [חניית נכה](https://www.haifa.muni.il/operation/parking/disabled-parking/), ואינם מכילים מידע על הזמנת מגרשי ספורט, פעילויות רשות הספורט או נהלי שימוש במתקנים אלו.",0.0,0.0,0.0,1.0,0.0
איך מזמינים פעילויות ספורט או מתקנים כמו מגרשי כדורסל או כדורגל?,adaptive,adaptive_reranking_only,False,True,reranking_only,"להזמין תור מראש דרך אגף הספורט או המרכז הקהילתי.

להגיע ישירות למתקן ולבדוק זמינות עם האחראי במקום.

להשתתף בפעילויות קיץ/חוגי ספורט פתוחים לפי לוח השנה העירוני.","על סמך המסמכים שסופקו, אין מידע לגבי אופן ביצוע ההזמנה של פעילויות ספורט או מתקנים.

המסמכים מזכירים את קיומם של [מגרשי אגריטק](https://www.haifa.muni.il/place/agritech-plots/) (קריית כדורגל לילדים ונוער) ומתקנים נוספים המוגדרים כ""חינם"" (כגון מתחם הנינג'ה בנווה פז ומגרש המטקות), אך לא מפורט בהם תהליך ההזמנה או הרישום.",0.0,0.0,0.0,1.0,0.0
